wavelength,transmission
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.00023912372995761898
707,0.0010442348603893542
708,0.0018493459908210897
709,0.0537570630630207
710,0.08810763170199905
711,0.1019214146322743
712,0.11573519756254955
713,0.12954898049282482
714,0.150383641281035
715,0.18495388560913312
716,0.21725240579026775
717,0.24130127140981425
718,0.2659596448260093
719,0.2965217448841814
720,0.32708384494235354
721,0.36397188960814036
722,0.3986154104459536
723,0.4330186487628049
724,0.46742188707965615
725,0.4848372046447002
726,0.49585960138699237
727,0.5068819981292845
728,0.5456574407870545
729,0.589192595011935
730,0.6127404425977403
731,0.6362882901835456
732,0.659836137769351
733,0.6816011097686483
734,0.6976336868483459
735,0.7136662639280437
736,0.7296988410077412
737,0.7457314180874388
738,0.7592443815779275
739,0.7727384672866728
740,0.7862325529954179
741,0.7997266387041633
742,0.8132207244129086
743,0.8222321758275016
744,0.8291987122966559
745,0.8361652487658101
746,0.8431317852349643
747,0.8500983217041186
748,0.8570648581732729
749,0.8640313946424272
750,0.869960317234645
751,0.8729136866966946
752,0.875867056158744
753,0.8788204256207938
754,0.8817737950828434
755,0.8847271645448929
756,0.8876805340069425
757,0.890633903468992
758,0.8935872729310416
759,0.8965406423930911
760,0.8994940118551407
761,0.9024473813171902
762,0.9054007507792398
763,0.9083541202412893
764,0.9113074897033389
765,0.9120030788072865
766,0.9123219084651213
767,0.9126407381229562
768,0.912959567780791
769,0.9132783974386259
770,0.9135972270964607
771,0.9139160567542958
772,0.9142348864121307
773,0.9145537160699655
774,0.9148725457278004
775,0.9151913753856352
776,0.9155102050434702
777,0.9158290347013051
778,0.91614786435914
779,0.9164666940169749
780,0.9167855236748097
781,0.9171043533326447
782,0.9174231829904795
783,0.9177420126483145
784,0.9180608423061493
785,0.9183796719639843
786,0.9186985016218192
787,0.919017331279654
788,0.9193361609374889
789,0.9196549905953237
790,0.9199738202531588
791,0.9202926499109936
792,0.9206114795688285
793,0.9209303092266634
794,0.9212491388844982
795,0.9215679685423332
796,0.9218867982001681
797,0.922205627858003
798,0.922200148582954
799,0.9218780655612636
800,0.9215559825395734
801,0.9212338995178829
802,0.9209118164961926
803,0.9205897334745022
804,0.920267650452812
805,0.9199455674311215
806,0.9196234844094312
807,0.919301401387741
808,0.9189793183660505
809,0.9186572353443602
810,0.9183351523226697
811,0.9180130693009795
812,0.9176909862792891
813,0.9173689032575987
814,0.9170468202359083
815,0.9167247372142181
816,0.9164026541925278
817,0.9160805711708373
818,0.9155407710650667
819,0.9149065710223572
820,0.9142723709796476
821,0.913638170936938
822,0.9130039708942285
823,0.9123697708515189
824,0.9117355708088094
825,0.9111013707660998
826,0.9104671707233902
827,0.9098329706806807
828,0.9091987706379712
829,0.9085645705952616
830,0.907930370552552
831,0.9072961705098425
832,0.9066619704671329
833,0.9060277704244234
834,0.9053935703817138
835,0.9047593703390042
836,0.9041251702962947
837,0.9034909702535852
838,0.9028567702108756
839,0.902222570168166
840,0.9015883701254565
841,0.9009541700827469
842,0.9003199700400374
843,0.8996857699973279
844,0.8990515699546182
845,0.8984173699119087
846,0.8976034363860456
847,0.8967306952950136
848,0.8958579542039817
849,0.8949852131129498
850,0.8941124720219179
851,0.8932397309308859
852,0.8923669898398541
853,0.8914942487488221
854,0.8906215076577902
855,0.8897487665667583
856,0.8888760254757263
857,0.8880032843846943
858,0.8871305432936625
859,0.8862578022026305
860,0.8853850611115986
861,0.8845123200205667
862,0.8836395789295348
863,0.8827668378385028
864,0.881894096747471
865,0.881021355656439
866,0.8801486145654072
867,0.8792758734743752
868,0.8781831238973321
869,0.8770429515667191
870,0.875902779236106
871,0.874762606905493
872,0.8736224345748799
873,0.8724822622442667
874,0.8713420899136537
875,0.8702019175830407
876,0.8690617452524276
877,0.8679215729218146
878,0.8667814005912016
879,0.8656412282605885
880,0.8645010559299755
881,0.8633608835993624
882,0.8622207112687492
883,0.8610805389381362
884,0.8599403666075232
885,0.8588001942769101
886,0.8576600219462971
887,0.8565198496156841
888,0.855379677285071
889,0.854239504954458
890,0.8530993326238449
891,0.8517760068553072
892,0.8503848174030263
893,0.8489936279507454
894,0.8476024384984645
895,0.8462112490461835
896,0.8448200595939026
897,0.8434288701416217
898,0.8420376806893408
899,0.8406464912370599
900,0.8392553017847788
901,0.8378641123324979
902,0.836472922880217
903,0.8350817334279361
904,0.8336905439756552
905,0.8322993545233743
906,0.8309081650710933
907,0.8295169756188124
908,0.8281257861665315
909,0.8267345967142505
910,0.8253434072619696
911,0.8239522178096886
912,0.8225610283574077
913,0.8211698389051268
914,0.819778649452846
915,0.8183874600005651
916,0.8165773096340024
917,0.8146839597164415
918,0.8127906097988804
919,0.8108972598813194
920,0.8090039099637585
921,0.8071105600461975
922,0.8052172101286367
923,0.8033238602110757
924,0.8014305102935146
925,0.7995371603759537
926,0.7976438104583927
927,0.7957504605408318
928,0.7938571106232709
929,0.79196376070571
930,0.7900704107881489
931,0.7881770608705879
932,0.786283710953027
933,0.784390361035466
934,0.782497011117905
935,0.7806036612003442
936,0.7787103112827832
937,0.7766011857431936
938,0.7742702082245141
939,0.7719392307058347
940,0.7696082531871553
941,0.7672772756684759
942,0.7649462981497964
943,0.762615320631117
944,0.7602843431124375
945,0.7579533655937581
946,0.7556223880750786
947,0.7532914105563994
948,0.75096043303772
949,0.7486294555190405
950,0.746298478000361
951,0.7439675004816816
952,0.7416365229630021
953,0.7393055454443227
954,0.7369745679256434
955,0.7346435904069639
956,0.7323126128882845
957,0.729981635369605
958,0.7275553963316449
959,0.7244178735629745
960,0.7212803507943042
961,0.718142828025634
962,0.7150053052569636
963,0.7118677824882933
964,0.7087302597196231
965,0.7055927369509527
966,0.7024552141822824
967,0.699317691413612
968,0.6961801686449418
969,0.6930426458762714
970,0.6899051231076011
971,0.6867676003389309
972,0.6836300775702605
973,0.6804925548015902
974,0.6770367706439088
975,0.6734483982400914
976,0.6698600258362739
977,0.6662716534324565
978,0.6626832810286392
979,0.6590949086248217
980,0.6555065362210043
981,0.6519181638171869
982,0.6483297914133694
983,0.6447414190095521
984,0.6411530466057347
985,0.6375646742019172
986,0.6339763017980998
987,0.6300266692136026
988,0.6258539047325921
989,0.6216811402515815
990,0.6175083757705709
991,0.6133356112895605
992,0.6091628468085499
993,0.6049900823275394
994,0.6008173178465288
995,0.5966445533655184
996,0.5924717888845078
997,0.5882990244034972
998,0.5841262599224867
999,0.5799534954414761
1000,0.5757807309604656
1001,0.571607966479455
1002,0.5668277647351588
1003,0.5618576658404525
1004,0.5568875669457463
1005,0.5519174680510401
1006,0.5469473691563338
1007,0.5419772702616277
1008,0.5370071713669214
1009,0.5320370724722152
1010,0.527066973577509
1011,0.5220968746828027
1012,0.5170851927623736
1013,0.5118381675362907
1014,0.506591142310208
1015,0.5013441170841251
1016,0.4960970918580423
1017,0.49085006663195946
1018,0.4856030414058766
1019,0.4803560161797938
1020,0.47510899095371095
1021,0.4698619657276282
1022,0.4646149405015453
1023,0.4593679152754625
1024,0.45404262480804464
1025,0.4486316300436467
1026,0.4432206352792489
1027,0.43780964051485105
1028,0.43239864575045317
1029,0.42698765098605534
1030,0.4215766562216575
1031,0.41616566145725964
1032,0.4107546666928618
1033,0.405343671928464
1034,0.39993267716406605
1035,0.3942723042092743
1036,0.3885732240754755
1037,0.3828741439416767
1038,0.37717506380787796
1039,0.37147598367407914
1040,0.36577690354028036
1041,0.36007782340648153
1042,0.35437874327268276
1043,0.3487011804578904
1044,0.34305928173011635
1045,0.3374173830023423
1046,0.33177548427456827
1047,0.3261335855467943
1048,0.32049168681902024
1049,0.3148497880912462
1050,0.30920788936347215
1051,0.30362328750329953
1052,0.29821945013938367
1053,0.2928156127754678
1054,0.287411775411552
1055,0.28200793804763613
1056,0.2766041006837203
1057,0.27120026331980446
1058,0.2657964259558886
1059,0.2603925885919728
1060,0.2549887512280569
1061,0.24973608963111193
1062,0.244781577964122
1063,0.23982706629713213
1064,0.23487255463014223
1065,0.22991804296315232
1066,0.22496353129616245
1067,0.22000901962917255
1068,0.21505450796218267
1069,0.21009999629519274
1070,0.20514548462820287
1071,0.20052667280150996
1072,0.1959992916602545
1073,0.19147191051899903
1074,0.18694452937774358
1075,0.18241714823648814
1076,0.17788976709523266
1077,0.1733623859539772
1078,0.16883500481272173
1079,0.16430762367146629
1080,0.1597802425302108
1081,0.15525286138895533
1082,0.15082953678509817
1083,0.1472222069421662
1084,0.14361487709923423
1085,0.14000754725630227
1086,0.13640021741337027
1087,0.1327928875704383
1088,0.12918555772750634
1089,0.12557822788457437
1090,0.12197089804164239
1091,0.11836356819871043
1092,0.11475623835577846
1093,0.11114890851284649
1094,0.1075415786699145
1095,0.10427612234740931
1096,0.1015706249652104
1097,0.09886512758301148
1098,0.09615963020081254
1099,0.09345413281861363
1100,0.09345413281861363
