wavelength,transmission
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,1.9245621159379845e-05
452,0.00012302787637323128
453,0.00022681013158708273
454,0.00033059238680093416
455,0.0004343746420147856
456,0.000538156897228637
457,0.0006419391524424884
458,0.0007457214076563399
459,0.0008495036628701913
460,0.0009532859180840428
461,0.001057068173297894
462,0.0011608504285117456
463,0.0012646326837255969
464,0.0013684149389394484
465,0.0014721971941533
466,0.0015759794493671515
467,0.0016797617045810026
468,0.0017835439597948541
469,0.0018873262150087057
470,0.001991108470222557
471,0.0020948907254364087
472,0.00219867298065026
473,0.0023024552358641114
474,0.002406237491077963
475,0.002510019746291814
476,0.0026769776299886217
477,0.003539869701554232
478,0.004402761773119842
479,0.005265653844685452
480,0.006128545916251063
481,0.006991437987816672
482,0.007854330059382282
483,0.008717222130947893
484,0.009906018026100211
485,0.01331022390503595
486,0.01671442978397169
487,0.021060962710577825
488,0.037306083709797155
489,0.05838611715448078
490,0.09361115945566505
491,0.12883620175684932
492,0.1640612440580336
493,0.20617555959325667
494,0.3571867481092001
495,0.5010096048076264
496,0.6307878372048834
497,0.7537144384204094
498,0.8766410396359353
499,0.8405129767037022
500,0.8800688489279034
501,0.9196247211521046
502,0.9223027507158724
503,0.9222911565129739
504,0.9222795623100752
505,0.9222679681071767
506,0.9222563739042782
507,0.9222447797013796
508,0.9222331854984812
509,0.9222215912955825
510,0.922209997092684
511,0.9230164693585592
512,0.9240981293317855
513,0.9251797893050115
514,0.9262614492782378
515,0.927343109251464
516,0.9284247692246903
517,0.9295064291979166
518,0.9305880891711428
519,0.9302705883330082
520,0.9295909005667063
521,0.9289112128004043
522,0.9282315250341024
523,0.9275518372678004
524,0.9268721495014985
525,0.9261924617351966
526,0.9255127739688948
527,0.9248330862025927
